pickup_date,weekday,zone,slot,PickUpRides
2016-02-08,Monday,7,5,190
2016-02-08,Monday,11,5,243
2016-02-08,Monday,14,5,969
2016-02-08,Monday,9,5,439
2016-02-08,Monday,4,5,794
2016-02-08,Monday,6,5,585
2016-02-08,Monday,8,5,1236
2016-02-08,Monday,10,5,719
2016-02-08,Monday,3,5,213
2016-02-08,Monday,13,5,119
2016-02-08,Monday,15,5,101
2016-02-08,Monday,1,6,416
2016-02-08,Monday,7,6,139
2016-02-08,Monday,2,6,1330
2016-02-08,Monday,10,6,783
2016-02-08,Monday,8,6,724
2016-02-08,Monday,12,6,661
2016-02-08,Monday,14,6,770
2016-02-08,Monday,9,6,330
2016-02-08,Monday,4,6,384
2016-02-08,Monday,6,6,770
2016-02-08,Monday,11,6,143
2016-02-08,Monday,15,6,36
2016-02-08,Monday,13,6,97
2016-02-08,Monday,3,6,248
2016-02-09,Tuesday,7,1,50
2016-02-09,Tuesday,1,1,150
2016-02-09,Tuesday,3,1,114
2016-02-09,Tuesday,12,1,221
2016-02-09,Tuesday,10,1,136
2016-02-09,Tuesday,2,1,229
2016-02-09,Tuesday,14,1,397
2016-02-09,Tuesday,11,1,38
2016-02-09,Tuesday,6,1,296
2016-02-09,Tuesday,8,1,133
2016-02-09,Tuesday,4,1,118
2016-02-09,Tuesday,9,1,46
2016-02-09,Tuesday,13,1,33
2016-02-09,Tuesday,15,1,10
2016-02-09,Tuesday,2,2,755
2016-02-09,Tuesday,4,2,356
2016-02-09,Tuesday,3,2,110
2016-02-09,Tuesday,14,2,238
2016-02-09,Tuesday,6,2,155
2016-02-09,Tuesday,12,2,211
2016-02-09,Tuesday,1,2,65
2016-02-09,Tuesday,11,2,102
2016-02-09,Tuesday,10,2,249
2016-02-09,Tuesday,8,2,242
2016-02-09,Tuesday,9,2,102
2016-02-09,Tuesday,7,2,40
2016-02-09,Tuesday,13,2,59
2016-02-09,Tuesday,15,2,21
2016-02-09,Tuesday,2,3,2498
2016-02-09,Tuesday,4,3,849
2016-02-09,Tuesday,7,3,124
2016-02-09,Tuesday,1,3,247
2016-02-09,Tuesday,6,3,475
2016-02-09,Tuesday,11,3,306
2016-02-09,Tuesday,12,3,695
2016-02-09,Tuesday,14,3,486
2016-02-09,Tuesday,9,3,371
2016-02-09,Tuesday,10,3,716
2016-02-09,Tuesday,8,3,976
2016-02-09,Tuesday,13,3,116
2016-02-09,Tuesday,3,3,205
2016-02-09,Tuesday,15,3,53
2016-02-09,Tuesday,2,4,2215
2016-02-09,Tuesday,11,4,257
2016-02-09,Tuesday,7,4,119
2016-02-09,Tuesday,12,4,613
2016-02-09,Tuesday,3,4,190
2016-02-09,Tuesday,6,4,316
2016-02-09,Tuesday,10,4,411
2016-02-09,Tuesday,8,4,794
2016-02-09,Tuesday,4,4,685
2016-02-09,Tuesday,14,4,578
2016-02-09,Tuesday,9,4,258
2016-02-09,Tuesday,1,4,300
2016-02-09,Tuesday,13,4,104
2016-02-09,Tuesday,15,4,55
2016-02-09,Tuesday,2,5,3303
2016-02-09,Tuesday,1,5,552
2016-02-09,Tuesday,14,5,942
2016-02-09,Tuesday,9,5,505
2016-02-09,Tuesday,8,5,1368
2016-02-09,Tuesday,4,5,813
2016-02-09,Tuesday,10,5,784
2016-02-09,Tuesday,11,5,279
2016-02-09,Tuesday,6,5,580
2016-02-09,Tuesday,12,5,942
2016-02-09,Tuesday,3,5,265
2016-02-09,Tuesday,13,5,132
2016-02-09,Tuesday,7,5,162
2016-02-09,Tuesday,15,5,102
2016-02-09,Tuesday,14,6,814
2016-02-09,Tuesday,12,6,729
2016-02-09,Tuesday,13,6,142
2016-02-09,Tuesday,9,6,386
2016-02-09,Tuesday,6,6,984
2016-02-09,Tuesday,2,6,1565
2016-02-09,Tuesday,7,6,159
2016-02-09,Tuesday,3,6,276
2016-02-09,Tuesday,8,6,706
2016-02-09,Tuesday,10,6,861
2016-02-09,Tuesday,4,6,404
2016-02-09,Tuesday,1,6,448
2016-02-09,Tuesday,11,6,178
2016-02-09,Tuesday,15,6,63
2016-02-10,Wednesday,2,1,284
2016-02-10,Wednesday,12,1,242
2016-02-10,Wednesday,1,1,127
2016-02-10,Wednesday,14,1,387
2016-02-10,Wednesday,8,1,128
2016-02-10,Wednesday,7,1,56
2016-02-10,Wednesday,3,1,130
2016-02-10,Wednesday,6,1,478
2016-02-10,Wednesday,11,1,33
2016-02-10,Wednesday,13,1,44
2016-02-10,Wednesday,4,1,141
2016-02-10,Wednesday,10,1,213
2016-02-10,Wednesday,9,1,49
2016-02-10,Wednesday,15,1,16
2016-02-10,Wednesday,2,2,690
2016-02-10,Wednesday,1,2,86
2016-02-10,Wednesday,14,2,246
2016-02-10,Wednesday,12,2,247
2016-02-10,Wednesday,4,2,361
2016-02-10,Wednesday,11,2,109
2016-02-10,Wednesday,6,2,197
2016-02-10,Wednesday,7,2,30
2016-02-10,Wednesday,10,2,235
2016-02-10,Wednesday,8,2,249
2016-02-10,Wednesday,3,2,124
2016-02-10,Wednesday,9,2,107
2016-02-10,Wednesday,13,2,53
2016-02-10,Wednesday,15,2,26
2016-02-10,Wednesday,2,3,2448
2016-02-10,Wednesday,11,3,339
2016-02-10,Wednesday,7,3,94
2016-02-10,Wednesday,8,3,1046
2016-02-10,Wednesday,9,3,405
2016-02-10,Wednesday,1,3,276
2016-02-10,Wednesday,4,3,880
2016-02-10,Wednesday,14,3,532
2016-02-10,Wednesday,12,3,741
2016-02-10,Wednesday,10,3,715
2016-02-10,Wednesday,6,3,528
2016-02-10,Wednesday,3,3,252
2016-02-10,Wednesday,13,3,116
2016-02-10,Wednesday,15,3,57
2016-02-10,Wednesday,11,4,299
2016-02-10,Wednesday,4,4,872
2016-02-10,Wednesday,2,4,2457
2016-02-10,Wednesday,1,4,348
2016-02-10,Wednesday,7,4,121
2016-02-10,Wednesday,6,4,379
2016-02-10,Wednesday,14,4,711
2016-02-10,Wednesday,10,4,602
2016-02-10,Wednesday,12,4,685
2016-02-10,Wednesday,8,4,857
2016-02-10,Wednesday,9,4,313
2016-02-10,Wednesday,13,4,121
2016-02-10,Wednesday,3,4,209
2016-02-10,Wednesday,15,4,51
2016-02-10,Wednesday,1,5,674
2016-02-10,Wednesday,7,5,203
2016-02-10,Wednesday,9,5,537
2016-02-10,Wednesday,2,5,3630
2016-02-10,Wednesday,14,5,1075
2016-02-10,Wednesday,8,5,1595
2016-02-10,Wednesday,4,5,1029
2016-02-10,Wednesday,3,5,360
2016-02-10,Wednesday,6,5,745
2016-02-10,Wednesday,11,5,384
2016-02-10,Wednesday,12,5,1056
2016-02-10,Wednesday,10,5,940
2016-02-10,Wednesday,13,5,173
2016-02-10,Wednesday,15,5,108
2016-02-10,Wednesday,12,6,984
2016-02-10,Wednesday,1,6,550
2016-02-10,Wednesday,7,6,167
2016-02-10,Wednesday,14,6,870
2016-02-10,Wednesday,6,6,1207
2016-02-10,Wednesday,3,6,316
2016-02-10,Wednesday,2,6,1912
2016-02-10,Wednesday,9,6,475
2016-02-10,Wednesday,4,6,536
2016-02-10,Wednesday,11,6,211
2016-02-10,Wednesday,8,6,952
2016-02-10,Wednesday,10,6,1176
2016-02-10,Wednesday,13,6,125
2016-02-10,Wednesday,15,6,67
2016-02-11,Thursday,1,1,192
2016-02-11,Thursday,6,1,755
2016-02-11,Thursday,7,1,84
2016-02-11,Thursday,2,1,329
2016-02-11,Thursday,12,1,316
2016-02-11,Thursday,9,1,73
2016-02-11,Thursday,10,1,270
2016-02-11,Thursday,4,1,155
2016-02-11,Thursday,14,1,489
2016-02-11,Thursday,8,1,130
2016-02-11,Thursday,11,1,54
2016-02-11,Thursday,13,1,40
2016-02-11,Thursday,3,1,189
2016-02-11,Thursday,15,1,15
2016-02-11,Thursday,2,2,740
2016-02-11,Thursday,12,2,263
2016-02-11,Thursday,14,2,282
2016-02-11,Thursday,6,2,232
2016-02-11,Thursday,4,2,367
2016-02-11,Thursday,10,2,259
2016-02-11,Thursday,8,2,222
2016-02-11,Thursday,11,2,129
2016-02-11,Thursday,1,2,104
2016-02-11,Thursday,7,2,25
2016-02-11,Thursday,13,2,74
2016-02-11,Thursday,3,2,126
2016-02-11,Thursday,9,2,95
2016-02-11,Thursday,15,2,21
2016-02-11,Thursday,4,3,1018
2016-02-11,Thursday,7,3,132
2016-02-11,Thursday,2,3,2870
2016-02-11,Thursday,1,3,265
2016-02-11,Thursday,11,3,385
2016-02-11,Thursday,3,3,228
2016-02-11,Thursday,8,3,1109
2016-02-11,Thursday,14,3,486
2016-02-11,Thursday,6,3,526
2016-02-11,Thursday,10,3,813
2016-02-11,Thursday,12,3,806
2016-02-11,Thursday,9,3,376
2016-02-11,Thursday,13,3,151
2016-02-11,Thursday,15,3,62
2016-02-11,Thursday,2,4,2943
2016-02-11,Thursday,4,4,1027
2016-02-11,Thursday,11,4,369
2016-02-11,Thursday,1,4,337
2016-02-11,Thursday,6,4,391
2016-02-11,Thursday,12,4,876
2016-02-11,Thursday,14,4,744
2016-02-11,Thursday,8,4,976
2016-02-11,Thursday,13,4,144
2016-02-11,Thursday,9,4,361
2016-02-11,Thursday,3,4,270
2016-02-11,Thursday,7,4,179
2016-02-11,Thursday,10,4,642
2016-02-11,Thursday,15,4,64
2016-02-11,Thursday,11,5,466
2016-02-11,Thursday,4,5,1182
2016-02-11,Thursday,1,5,823
2016-02-11,Thursday,13,5,206
2016-02-11,Thursday,7,5,269
2016-02-11,Thursday,2,5,4272
2016-02-11,Thursday,14,5,1344
2016-02-11,Thursday,6,5,957
2016-02-11,Thursday,12,5,1405
2016-02-11,Thursday,8,5,1704
2016-02-11,Thursday,10,5,1250
2016-02-11,Thursday,9,5,699
2016-02-11,Thursday,3,5,444
2016-02-11,Thursday,15,5,140
2016-02-11,Thursday,14,6,1116
2016-02-11,Thursday,6,6,1641
2016-02-11,Thursday,1,6,733
2016-02-11,Thursday,10,6,1444
2016-02-11,Thursday,7,6,214
2016-02-11,Thursday,2,6,2231
2016-02-11,Thursday,8,6,1228
2016-02-11,Thursday,12,6,1292
2016-02-11,Thursday,11,6,264
2016-02-11,Thursday,9,6,645
2016-02-11,Thursday,4,6,639
2016-02-11,Thursday,3,6,451
2016-02-11,Thursday,15,6,81
2016-02-11,Thursday,13,6,161
2016-02-12,Friday,4,1,184
2016-02-12,Friday,1,1,260
2016-02-12,Friday,6,1,1160
2016-02-12,Friday,2,1,392
2016-02-12,Friday,14,1,537
2016-02-12,Friday,12,1,366
2016-02-12,Friday,11,1,63
2016-02-12,Friday,10,1,346
2016-02-12,Friday,7,1,80
2016-02-12,Friday,13,1,46
2016-02-12,Friday,8,1,197
2016-02-12,Friday,3,1,205
2016-02-12,Friday,9,1,104
2016-02-12,Friday,15,1,13
2016-02-12,Friday,4,2,401
2016-02-12,Friday,2,2,763
2016-02-12,Friday,3,2,194
2016-02-12,Friday,6,2,304
2016-02-12,Friday,12,2,281
2016-02-12,Friday,14,2,316
2016-02-12,Friday,1,2,96
2016-02-12,Friday,7,2,44
2016-02-12,Friday,11,2,133
2016-02-12,Friday,8,2,255
2016-02-12,Friday,10,2,233
2016-02-12,Friday,13,2,107
2016-02-12,Friday,15,2,26
2016-02-12,Friday,9,2,119
2016-02-12,Friday,2,3,2954
2016-02-12,Friday,4,3,1058
2016-02-12,Friday,11,3,341
2016-02-12,Friday,1,3,253
2016-02-12,Friday,6,3,596
2016-02-12,Friday,8,3,1138
2016-02-12,Friday,12,3,756
2016-02-12,Friday,10,3,747
2016-02-12,Friday,14,3,479
2016-02-12,Friday,3,3,257
2016-02-12,Friday,7,3,104
2016-02-12,Friday,9,3,391
2016-02-12,Friday,13,3,215
2016-02-12,Friday,15,3,78
2016-02-12,Friday,2,4,2637
2016-02-12,Friday,4,4,1012
2016-02-12,Friday,1,4,394
2016-02-12,Friday,7,4,142
2016-02-12,Friday,14,4,771
2016-02-12,Friday,6,4,451
2016-02-12,Friday,12,4,833
2016-02-12,Friday,8,4,838
2016-02-12,Friday,10,4,676
2016-02-12,Friday,11,4,400
2016-02-12,Friday,3,4,333
2016-02-12,Friday,13,4,162
2016-02-12,Friday,9,4,368
2016-02-12,Friday,15,4,67
2016-02-12,Friday,4,5,1356
2016-02-12,Friday,11,5,654
2016-02-12,Friday,14,5,1654
2016-02-12,Friday,1,5,818
2016-02-12,Friday,2,5,3806
2016-02-12,Friday,6,5,1047
2016-02-12,Friday,3,5,626
2016-02-12,Friday,13,5,240
2016-02-12,Friday,12,5,1554
2016-02-12,Friday,9,5,684
2016-02-12,Friday,8,5,1720
2016-02-12,Friday,10,5,1381
2016-02-12,Friday,7,5,249
2016-02-12,Friday,15,5,167
2016-02-12,Friday,2,6,2851
2016-02-12,Friday,11,6,308
2016-02-12,Friday,12,6,1599
2016-02-12,Friday,6,6,2188
2016-02-12,Friday,1,6,669
2016-02-12,Friday,7,6,222
2016-02-12,Friday,8,6,1324
2016-02-12,Friday,4,6,914
2016-02-12,Friday,14,6,1363
2016-02-12,Friday,13,6,250
2016-02-12,Friday,10,6,1660
2016-02-12,Friday,9,6,735
2016-02-12,Friday,3,6,670
2016-02-12,Friday,15,6,64
2016-02-13,Saturday,4,1,399
2016-02-13,Saturday,12,1,1052
2016-02-13,Saturday,6,1,3018
2016-02-13,Saturday,1,1,382
2016-02-13,Saturday,13,1,172
2016-02-13,Saturday,10,1,1192
2016-02-13,Saturday,7,1,134
2016-02-13,Saturday,2,1,1090
2016-02-13,Saturday,8,1,470
2016-02-13,Saturday,14,1,1235
2016-02-13,Saturday,3,1,737
2016-02-13,Saturday,11,1,166
2016-02-13,Saturday,9,1,352
2016-02-13,Saturday,15,1,34
2016-02-13,Saturday,2,2,366
2016-02-13,Saturday,12,2,388
2016-02-13,Saturday,14,2,589
2016-02-13,Saturday,6,2,667
2016-02-13,Saturday,1,2,120
2016-02-13,Saturday,4,2,191
2016-02-13,Saturday,7,2,58
2016-02-13,Saturday,11,2,100
2016-02-13,Saturday,3,2,168
2016-02-13,Saturday,10,2,185
2016-02-13,Saturday,8,2,84
2016-02-13,Saturday,13,2,60
2016-02-13,Saturday,9,2,40
2016-02-13,Saturday,15,2,14
2016-02-13,Saturday,2,3,1885
2016-02-13,Saturday,4,3,698
2016-02-13,Saturday,3,3,244
2016-02-13,Saturday,1,3,202
2016-02-13,Saturday,14,3,640
2016-02-13,Saturday,12,3,726
2016-02-13,Saturday,8,3,675
2016-02-13,Saturday,10,3,655
2016-02-13,Saturday,6,3,500
2016-02-13,Saturday,11,3,189
2016-02-13,Saturday,13,3,121
2016-02-13,Saturday,7,3,78
2016-02-13,Saturday,9,3,308
2016-02-13,Saturday,15,3,27
2016-02-13,Saturday,4,4,953
2016-02-13,Saturday,2,4,2881
2016-02-13,Saturday,1,4,400
2016-02-13,Saturday,12,4,1238
2016-02-13,Saturday,14,4,1117
2016-02-13,Saturday,6,4,975
2016-02-13,Saturday,9,4,501
2016-02-13,Saturday,10,4,1099
2016-02-13,Saturday,8,4,1124
2016-02-13,Saturday,3,4,367
2016-02-13,Saturday,11,4,289
2016-02-13,Saturday,13,4,187
2016-02-13,Saturday,7,4,125
2016-02-13,Saturday,15,4,40
2016-02-13,Saturday,2,5,3796
2016-02-13,Saturday,4,5,1285
2016-02-13,Saturday,14,5,1828
2016-02-13,Saturday,1,5,686
2016-02-13,Saturday,6,5,1779
2016-02-13,Saturday,11,5,376
2016-02-13,Saturday,3,5,595
2016-02-13,Saturday,10,5,1715
2016-02-13,Saturday,12,5,1859
2016-02-13,Saturday,8,5,1685
2016-02-13,Saturday,9,5,890
2016-02-13,Saturday,7,5,182
2016-02-13,Saturday,13,5,239
2016-02-13,Saturday,15,5,63
2016-02-13,Saturday,1,6,532
2016-02-13,Saturday,6,6,2613
2016-02-13,Saturday,10,6,1831
2016-02-13,Saturday,7,6,190
2016-02-13,Saturday,3,6,705
2016-02-13,Saturday,2,6,2752
2016-02-13,Saturday,8,6,1379
2016-02-13,Saturday,14,6,1635
2016-02-13,Saturday,12,6,1671
2016-02-13,Saturday,4,6,946
2016-02-13,Saturday,9,6,866
2016-02-13,Saturday,13,6,230
2016-02-13,Saturday,11,6,332
2016-02-13,Saturday,15,6,46
2016-02-14,Sunday,10,1,789
2016-02-14,Sunday,6,1,2650
2016-02-14,Sunday,1,1,342
2016-02-14,Sunday,13,1,127
2016-02-14,Sunday,9,1,380
2016-02-14,Sunday,7,1,99
2016-02-14,Sunday,4,1,382
2016-02-14,Sunday,2,1,932
2016-02-14,Sunday,12,1,989
2016-02-14,Sunday,14,1,1139
2016-02-14,Sunday,3,1,660
2016-02-14,Sunday,8,1,466
2016-02-14,Sunday,11,1,131
2016-02-14,Sunday,15,1,22
2016-02-14,Sunday,2,2,321
2016-02-14,Sunday,4,2,164
2016-02-14,Sunday,6,2,508
2016-02-14,Sunday,12,2,350
2016-02-14,Sunday,8,2,63
2016-02-14,Sunday,14,2,584
2016-02-14,Sunday,1,2,97
2016-02-14,Sunday,3,2,169
2016-02-14,Sunday,10,2,166
2016-02-14,Sunday,13,2,41
2016-02-14,Sunday,11,2,73
2016-02-14,Sunday,9,2,53
2016-02-14,Sunday,7,2,34
2016-02-14,Sunday,15,2,12
2016-02-14,Sunday,7,3,57
2016-02-14,Sunday,4,3,513
2016-02-14,Sunday,1,3,149
2016-02-14,Sunday,11,3,115
2016-02-14,Sunday,14,3,488
2016-02-14,Sunday,2,3,1562
2016-02-14,Sunday,13,3,119
2016-02-14,Sunday,6,3,489
2016-02-14,Sunday,12,3,488
2016-02-14,Sunday,9,3,259
2016-02-14,Sunday,8,3,514
2016-02-14,Sunday,10,3,600
2016-02-14,Sunday,3,3,265
2016-02-14,Sunday,15,3,15
2016-02-14,Sunday,4,4,699
2016-02-14,Sunday,2,4,2535
2016-02-14,Sunday,8,4,1037
2016-02-14,Sunday,6,4,952
2016-02-14,Sunday,7,4,101
2016-02-14,Sunday,1,4,327
2016-02-14,Sunday,14,4,953
2016-02-14,Sunday,10,4,1053
2016-02-14,Sunday,12,4,1014
2016-02-14,Sunday,13,4,181
2016-02-14,Sunday,9,4,513
2016-02-14,Sunday,3,4,365
2016-02-14,Sunday,11,4,204
2016-02-14,Sunday,15,4,29
2016-02-14,Sunday,1,5,528
2016-02-14,Sunday,3,5,554
2016-02-14,Sunday,2,5,2799
2016-02-14,Sunday,4,5,859
2016-02-14,Sunday,6,5,1546
2016-02-14,Sunday,14,5,1360
2016-02-14,Sunday,12,5,1459
2016-02-14,Sunday,9,5,747
2016-02-14,Sunday,8,5,1421
2016-02-14,Sunday,10,5,1541
2016-02-14,Sunday,13,5,223
2016-02-14,Sunday,11,5,296
2016-02-14,Sunday,7,5,116
2016-02-14,Sunday,15,5,43
2016-02-14,Sunday,10,6,1370
2016-02-14,Sunday,6,6,2044
2016-02-14,Sunday,1,6,426
2016-02-14,Sunday,14,6,1211
2016-02-14,Sunday,12,6,1282
2016-02-14,Sunday,8,6,970
2016-02-14,Sunday,2,6,1919
2016-02-14,Sunday,9,6,612
2016-02-14,Sunday,4,6,614
2016-02-14,Sunday,13,6,173
2016-02-14,Sunday,11,6,219
2016-02-14,Sunday,3,6,446
2016-02-14,Sunday,7,6,149
2016-02-14,Sunday,15,6,30
2016-02-15,Monday,14,1,950
2016-02-15,Monday,6,1,1426
2016-02-15,Monday,2,1,502
2016-02-15,Monday,12,1,618
2016-02-15,Monday,4,1,212
2016-02-15,Monday,1,1,250
2016-02-15,Monday,3,1,255
2016-02-15,Monday,9,1,137
2016-02-15,Monday,7,1,86
2016-02-15,Monday,8,1,248
2016-02-15,Monday,11,1,108
2016-02-15,Monday,13,1,62
2016-02-15,Monday,10,1,534
2016-02-15,Monday,15,1,13
2016-02-15,Monday,6,2,413
2016-02-15,Monday,12,2,315
2016-02-15,Monday,14,2,527
2016-02-15,Monday,1,2,87
2016-02-15,Monday,2,2,419
2016-02-15,Monday,11,2,71
2016-02-15,Monday,4,2,175
2016-02-15,Monday,9,2,46
2016-02-15,Monday,3,2,94
2016-02-15,Monday,10,2,143
2016-02-15,Monday,13,2,38
2016-02-15,Monday,8,2,113
2016-02-15,Monday,7,2,27
2016-02-15,Monday,15,2,6
2016-02-15,Monday,4,3,566
2016-02-15,Monday,7,3,63
2016-02-15,Monday,6,3,579
2016-02-15,Monday,1,3,211
2016-02-15,Monday,11,3,158
2016-02-15,Monday,2,3,1793
2016-02-15,Monday,12,3,636
2016-02-15,Monday,14,3,524
2016-02-15,Monday,3,3,197
2016-02-15,Monday,8,3,592
2016-02-15,Monday,9,3,271
2016-02-15,Monday,10,3,628
2016-02-15,Monday,13,3,106
2016-02-15,Monday,15,3,38
2016-02-15,Monday,4,4,643
2016-02-15,Monday,1,4,411
2016-02-15,Monday,6,4,644
2016-02-15,Monday,2,4,2332
2016-02-15,Monday,14,4,835
2016-02-15,Monday,3,4,291
2016-02-15,Monday,10,4,719
2016-02-15,Monday,8,4,808
2016-02-15,Monday,13,4,131
2016-02-15,Monday,12,4,815
2016-02-15,Monday,11,4,195
2016-02-15,Monday,7,4,103
2016-02-15,Monday,9,4,395
2016-02-15,Monday,15,4,54
2016-02-15,Monday,2,5,2325
2016-02-15,Monday,12,5,1071
2016-02-15,Monday,4,5,651
2016-02-15,Monday,14,5,1154
2016-02-15,Monday,6,5,766
2016-02-15,Monday,13,5,167
2016-02-15,Monday,10,5,908
2016-02-15,Monday,1,5,637
2016-02-15,Monday,8,5,834
2016-02-15,Monday,11,5,236
2016-02-15,Monday,3,5,331
2016-02-15,Monday,9,5,445
2016-02-15,Monday,7,5,135
2016-02-15,Monday,15,5,79
2016-02-15,Monday,2,6,1383
2016-02-15,Monday,10,6,777
2016-02-15,Monday,6,6,796
2016-02-15,Monday,14,6,874
2016-02-15,Monday,12,6,1070
2016-02-15,Monday,1,6,472
2016-02-15,Monday,4,6,425
2016-02-15,Monday,8,6,586
2016-02-15,Monday,13,6,116
2016-02-15,Monday,3,6,277
2016-02-15,Monday,11,6,151
2016-02-15,Monday,7,6,126
2016-02-15,Monday,9,6,323
2016-02-15,Monday,15,6,31
2016-02-16,Tuesday,7,1,52
2016-02-16,Tuesday,2,1,281
2016-02-16,Tuesday,6,1,354
2016-02-16,Tuesday,10,1,180
2016-02-16,Tuesday,12,1,238
2016-02-16,Tuesday,1,1,129
2016-02-16,Tuesday,4,1,128
2016-02-16,Tuesday,8,1,118
2016-02-16,Tuesday,14,1,392
2016-02-16,Tuesday,11,1,49
2016-02-16,Tuesday,13,1,38
2016-02-16,Tuesday,3,1,119
2016-02-16,Tuesday,9,1,51
2016-02-16,Tuesday,15,1,9
2016-02-16,Tuesday,2,2,636
2016-02-16,Tuesday,6,2,180
2016-02-16,Tuesday,8,2,184
2016-02-16,Tuesday,14,2,238
2016-02-16,Tuesday,12,2,216
2016-02-16,Tuesday,11,2,77
2016-02-16,Tuesday,4,2,245
2016-02-16,Tuesday,3,2,98
2016-02-16,Tuesday,10,2,195
2016-02-16,Tuesday,1,2,56
2016-02-16,Tuesday,13,2,48
2016-02-16,Tuesday,9,2,74
2016-02-16,Tuesday,7,2,36
2016-02-16,Tuesday,15,2,12
2016-02-16,Tuesday,2,3,2576
2016-02-16,Tuesday,4,3,853
2016-02-16,Tuesday,1,3,246
2016-02-16,Tuesday,6,3,552
2016-02-16,Tuesday,7,3,96
2016-02-16,Tuesday,12,3,687
2016-02-16,Tuesday,9,3,324
2016-02-16,Tuesday,8,3,993
2016-02-16,Tuesday,14,3,464
2016-02-16,Tuesday,11,3,304
2016-02-16,Tuesday,10,3,680
2016-02-16,Tuesday,13,3,143
2016-02-16,Tuesday,3,3,205
2016-02-16,Tuesday,15,3,67
2016-02-16,Tuesday,2,4,2393
2016-02-16,Tuesday,1,4,457
2016-02-16,Tuesday,12,4,881
2016-02-16,Tuesday,8,4,1039
2016-02-16,Tuesday,10,4,714
2016-02-16,Tuesday,14,4,872
2016-02-16,Tuesday,9,4,381
2016-02-16,Tuesday,4,4,934
2016-02-16,Tuesday,6,4,515
2016-02-16,Tuesday,7,4,149
2016-02-16,Tuesday,11,4,300
2016-02-16,Tuesday,3,4,286
2016-02-16,Tuesday,13,4,168
2016-02-16,Tuesday,15,4,60
2016-02-16,Tuesday,11,5,295
2016-02-16,Tuesday,4,5,775
2016-02-16,Tuesday,2,5,2772
2016-02-16,Tuesday,1,5,550
2016-02-16,Tuesday,6,5,592
2016-02-16,Tuesday,13,5,144
2016-02-16,Tuesday,7,5,183
2016-02-16,Tuesday,14,5,1039
2016-02-16,Tuesday,8,5,1195
2016-02-16,Tuesday,10,5,764
2016-02-16,Tuesday,12,5,912
2016-02-16,Tuesday,3,5,256
2016-02-16,Tuesday,9,5,356
2016-02-16,Tuesday,15,5,90
2016-02-16,Tuesday,4,6,456
2016-02-16,Tuesday,6,6,931
2016-02-16,Tuesday,1,6,430
2016-02-16,Tuesday,7,6,147
2016-02-16,Tuesday,2,6,1440
2016-02-16,Tuesday,12,6,758
2016-02-16,Tuesday,8,6,751
2016-02-16,Tuesday,3,6,266
2016-02-16,Tuesday,14,6,819
2016-02-16,Tuesday,10,6,721
2016-02-16,Tuesday,9,6,379
2016-02-16,Tuesday,11,6,170
2016-02-16,Tuesday,13,6,118
2016-02-16,Tuesday,15,6,45
2016-02-17,Wednesday,6,1,500
2016-02-17,Wednesday,7,1,62
2016-02-17,Wednesday,2,1,305
2016-02-17,Wednesday,4,1,148
2016-02-17,Wednesday,12,1,293
2016-02-17,Wednesday,10,1,219
2016-02-17,Wednesday,3,1,140
2016-02-17,Wednesday,1,1,145
2016-02-17,Wednesday,8,1,142
2016-02-17,Wednesday,11,1,59
2016-02-17,Wednesday,14,1,456
2016-02-17,Wednesday,9,1,63
2016-02-17,Wednesday,13,1,64
2016-02-17,Wednesday,15,1,9
2016-02-17,Wednesday,12,2,230
2016-02-17,Wednesday,14,2,240
2016-02-17,Wednesday,10,2,224
2016-02-17,Wednesday,6,2,197
2016-02-17,Wednesday,4,2,227
2016-02-17,Wednesday,2,2,615
2016-02-17,Wednesday,9,2,96
2016-02-17,Wednesday,1,2,72
2016-02-17,Wednesday,7,2,40
2016-02-17,Wednesday,11,2,78
2016-02-17,Wednesday,13,2,52
2016-02-17,Wednesday,3,2,73
2016-02-17,Wednesday,8,2,227
2016-02-17,Wednesday,15,2,8
2016-02-17,Wednesday,2,3,2398
2016-02-17,Wednesday,4,3,916
2016-02-17,Wednesday,7,3,105
2016-02-17,Wednesday,6,3,517
2016-02-17,Wednesday,11,3,331
2016-02-17,Wednesday,12,3,710
2016-02-17,Wednesday,14,3,434
2016-02-17,Wednesday,9,3,362
2016-02-17,Wednesday,1,3,232
2016-02-17,Wednesday,8,3,1024
2016-02-17,Wednesday,13,3,124
2016-02-17,Wednesday,10,3,694
2016-02-17,Wednesday,3,3,189
2016-02-17,Wednesday,15,3,55
2016-02-17,Wednesday,2,4,2342
2016-02-17,Wednesday,4,4,935
2016-02-17,Wednesday,1,4,368
2016-02-17,Wednesday,7,4,144
2016-02-17,Wednesday,14,4,654
2016-02-17,Wednesday,12,4,834
2016-02-17,Wednesday,8,4,841
2016-02-17,Wednesday,10,4,545
2016-02-17,Wednesday,11,4,327
2016-02-17,Wednesday,6,4,355
2016-02-17,Wednesday,3,4,217
2016-02-17,Wednesday,9,4,286
2016-02-17,Wednesday,13,4,120
2016-02-17,Wednesday,15,4,34
2016-02-17,Wednesday,4,5,900
2016-02-17,Wednesday,11,5,355
2016-02-17,Wednesday,2,5,3275
2016-02-17,Wednesday,1,5,628
2016-02-17,Wednesday,7,5,170
2016-02-17,Wednesday,3,5,311
2016-02-17,Wednesday,14,5,1046
2016-02-17,Wednesday,12,5,1133
2016-02-17,Wednesday,10,5,922
2016-02-17,Wednesday,8,5,1378
